Replicon_name	Species_Id	Lineage
LARH001.D.00008.P002	LARH001.D.00008	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LARH001.D.00009.C001	LARH001.D.00009	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LARH001.D.00010.C001	LARH001.D.00010	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LARH001.D.00011.C001	LARH001.D.00011	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LARH001.D.00012.C001	LARH001.D.00012	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LARH001.D.00013.C001	LARH001.D.00013	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LARH001.D.00014.C001	LARH001.D.00014	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LARH001.D.00015.C001	LARH001.D.00015	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LARH001.D.00016.C001	LARH001.D.00016	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LARH001.D.00017.C001	LARH001.D.00017	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LARH001.D.00018.C001	LARH001.D.00018	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LARH001.D.00019.C001	LARH001.D.00019	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LARU001.D.00001.C001	LARU001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00001.C001	LASA001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00002.C001	LASA001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00002.P002	LASA001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00002.P003	LASA001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00003.C001	LASA001.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00003.P002	LASA001.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00003.P003	LASA001.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00004.C001	LASA001.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00004.P002	LASA001.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00005.C001	LASA001.D.00005	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00005.P002	LASA001.D.00005	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00005.P003	LASA001.D.00005	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00005.P004	LASA001.D.00005	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00006.C001	LASA001.D.00006	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00007.C001	LASA001.D.00007	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00007.P002	LASA001.D.00007	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00007.P003	LASA001.D.00007	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00008.C001	LASA001.D.00008	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00008.P002	LASA001.D.00008	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00008.P003	LASA001.D.00008	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00009.C001	LASA001.D.00009	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00009.P002	LASA001.D.00009	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00010.C001	LASA001.D.00010	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00010.P002	LASA001.D.00010	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00011.C001	LASA001.D.00011	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00011.P002	LASA001.D.00011	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00012.C001	LASA001.D.00012	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00012.P002	LASA001.D.00012	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00013.C001	LASA001.D.00013	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00013.P002	LASA001.D.00013	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00013.P003	LASA001.D.00013	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00013.P004	LASA001.D.00013	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00014.C001	LASA001.D.00014	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00014.P002	LASA001.D.00014	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00014.P003	LASA001.D.00014	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00015.C001	LASA001.D.00015	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00015.P002	LASA001.D.00015	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00016.C001	LASA001.D.00016	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00016.P002	LASA001.D.00016	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00016.P003	LASA001.D.00016	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00017.C001	LASA001.D.00017	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00017.P002	LASA001.D.00017	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00017.P003	LASA001.D.00017	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA001.D.00017.P004	LASA001.D.00017	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00001.C001	LASA002.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00001.P002	LASA002.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00001.P003	LASA002.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00001.P004	LASA002.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00002.C001	LASA002.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00002.P002	LASA002.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00002.P003	LASA002.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00002.P004	LASA002.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00002.P005	LASA002.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00003.C001	LASA002.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00003.P002	LASA002.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00003.P003	LASA002.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00004.C001	LASA002.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00004.P002	LASA002.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00004.P003	LASA002.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00004.P004	LASA002.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00005.C001	LASA002.D.00005	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00005.P002	LASA002.D.00005	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00005.P003	LASA002.D.00005	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00006.C001	LASA002.D.00006	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00007.C001	LASA002.D.00007	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA002.D.00007.P002	LASA002.D.00007	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA003.D.00001.C001	LASA003.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA003.D.00001.P002	LASA003.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA003.D.00001.P003	LASA003.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASA004.D.00001.C001	LASA004.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Thermoactinomycetaceae;Laceyella
LASP001.D.00001.C001	LASP001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASP001.D.00001.P002	LASP001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASP002.D.00001.C001	LASP002.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Labrenzia
LASP002.D.00001.P002	LASP002.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Labrenzia
LASP003.D.00001.C001	LASP003.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASP004.D.00001.C001	LASP004.D.00001	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
LASP005.D.00001.C001	LASP005.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Labrenzia
LASP006.D.00001.C001	LASP006.D.00001	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Lacinutrix
LASP007.D.00001.C001	LASP007.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASP007.D.00001.P002	LASP007.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASP007.D.00001.P003	LASP007.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASP007.D.00001.P004	LASP007.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASP008.D.00001.C001	LASP008.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASP008.D.00001.P002	LASP008.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASP008.D.00001.P003	LASP008.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASP008.D.00001.P004	LASP008.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASP009.D.00001.C001	LASP009.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASP009.D.00001.P002	LASP009.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASP009.D.00001.P003	LASP009.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASP009.D.00001.P004	LASP009.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASP010.D.00001.C001	LASP010.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASP011.D.00001.C001	LASP011.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LASP012.D.00001.C001	LASP012.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus
LASP012.D.00001.P002	LASP012.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus
LASP012.D.00001.P003	LASP012.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus
LASP013.D.00001.C001	LASP013.D.00001	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Lacinutrix
LATE001.D.00001.C001	LATE001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;unclassified Lactobacillales (miscellaneous)
LAUM001.D.00001.C001	LAUM001.D.00001	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoanaerobaculum
LAVE001.D.00001.C001	LAVE001.D.00001	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Lacinutrix
LAZY001.D.00001.C001	LAZY001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LEAD001.D.00001.C001	LEAD001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia
LEAD001.D.00002.C001	LEAD001.D.00002	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia
LEAM001.D.00001.C001	LEAM001.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lentibacillus
LEAM002.D.00001.C001	LEAM002.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Lelliottia
LEAM002.D.00002.C001	LEAM002.D.00002	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Lelliottia
LEAM002.D.00003.C001	LEAM002.D.00003	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Lelliottia
LEBI001.D.00001.C001	LEBI001.D.00001	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEBI001.D.00001.C002	LEBI001.D.00001	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEBI001.D.00001.P003	LEBI001.D.00001	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEBI001.D.00002.C001	LEBI001.D.00002	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEBI001.D.00002.C002	LEBI001.D.00002	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEBI001.D.00002.P003	LEBI001.D.00002	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEBO001.D.00001.C001	LEBO001.D.00001	Bacteria;Cyanobacteria;Synechococcales;Leptolyngbyaceae;Leptolyngbya
LEBO001.D.00001.P002	LEBO001.D.00001	Bacteria;Cyanobacteria;Synechococcales;Leptolyngbyaceae;Leptolyngbya
LEBO001.D.00001.P003	LEBO001.D.00001	Bacteria;Cyanobacteria;Synechococcales;Leptolyngbyaceae;Leptolyngbya
LEBO001.D.00001.P004	LEBO001.D.00001	Bacteria;Cyanobacteria;Synechococcales;Leptolyngbyaceae;Leptolyngbya
LEBO001.D.00002.C001	LEBO001.D.00002	Bacteria;Cyanobacteria;Synechococcales;Leptolyngbyaceae;Leptolyngbya
LEBO001.D.00002.P002	LEBO001.D.00002	Bacteria;Cyanobacteria;Synechococcales;Leptolyngbyaceae;Leptolyngbya
LEBO001.D.00002.P003	LEBO001.D.00002	Bacteria;Cyanobacteria;Synechococcales;Leptolyngbyaceae;Leptolyngbya
LEBO001.D.00002.P004	LEBO001.D.00002	Bacteria;Cyanobacteria;Synechococcales;Leptolyngbyaceae;Leptolyngbya
LEBO001.D.00003.C001	LEBO001.D.00003	Bacteria;Cyanobacteria;Synechococcales;Leptolyngbyaceae;Leptolyngbya
LEBO001.D.00003.P002	LEBO001.D.00003	Bacteria;Cyanobacteria;Synechococcales;Leptolyngbyaceae;Leptolyngbya
LEBO001.D.00003.P003	LEBO001.D.00003	Bacteria;Cyanobacteria;Synechococcales;Leptolyngbyaceae;Leptolyngbya
LEBO001.D.00003.P004	LEBO001.D.00003	Bacteria;Cyanobacteria;Synechococcales;Leptolyngbyaceae;Leptolyngbya
LEBO002.D.00001.C001	LEBO002.D.00001	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEBO002.D.00001.C002	LEBO002.D.00001	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEBO002.D.00002.C001	LEBO002.D.00002	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEBO002.D.00002.C002	LEBO002.D.00002	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEBO002.D.00003.C001	LEBO002.D.00003	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEBO002.D.00003.C002	LEBO002.D.00003	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEBO002.D.00003.P003	LEBO002.D.00003	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEBO002.D.00003.P004	LEBO002.D.00003	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEBO002.D.00004.C001	LEBO002.D.00004	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEBO002.D.00004.C002	LEBO002.D.00004	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEBO002.D.00005.C001	LEBO002.D.00005	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEBO002.D.00005.C002	LEBO002.D.00005	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEBO002.D.00006.C001	LEBO002.D.00006	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEBO002.D.00006.C002	LEBO002.D.00006	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEBU001.D.00001.C001	LEBU001.D.00001	Bacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae;Leptotrichia
LEBY001.D.00001.C001	LEBY001.D.00001	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Leadbetterella
LECA001.D.00001.C001	LECA001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
LECA001.D.00001.P002	LECA001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
LECA001.D.00001.P003	LECA001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
LECA001.D.00001.P004	LECA001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
LECA001.D.00001.P005	LECA001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
LECH001.D.00001.C001	LECH001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
LECH002.D.00001.C001	LECH002.D.00001	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Leptothrix
LECI001.D.00001.C001	LECI001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
LECI001.D.00001.P002	LECI001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
LECI001.D.00001.P003	LECI001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
LECI001.D.00001.P004	LECI001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
LECI001.D.00001.P005	LECI001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
LECL001.D.00001.C001	LECL001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
LEEN001.D.00001.C001	LEEN001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
LEFA001.D.00001.C001	LEFA001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
LEFA001.D.00001.P002	LEFA001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
LEFA001.D.00001.P003	LEFA001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
LEFE001.D.00001.C001	LEFE001.D.00001	Bacteria;Nitrospirae;Nitrospirales;Nitrospiraceae;Leptospirillum
LEFE001.D.00002.C001	LEFE001.D.00002	Bacteria;Nitrospirae;Nitrospirales;Nitrospiraceae;Leptospirillum
LEFE002.D.00001.C001	LEFE002.D.00001	Bacteria;Nitrospirae;Nitrospirales;Nitrospiraceae;Leptospirillum
LEGA001.D.00001.C001	LEGA001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
LEGA001.D.00001.P002	LEGA001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
LEGA001.D.00001.P003	LEGA001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
LEGE001.D.00001.C001	LEGE001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
LEGE001.D.00002.C001	LEGE001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
LEGE001.D.00002.P002	LEGE001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
LEGE001.D.00002.P003	LEGE001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
LEGE001.D.00002.P004	LEGE001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
LEGE002.D.00001.C001	LEGE002.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
LEGE002.D.00001.P002	LEGE002.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
LEGU001.D.00001.C001	LEGU001.D.00001	Bacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Lentzea
LEHA001.D.00001.C001	LEHA001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
LEHA001.D.00001.P002	LEHA001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
LEIN001.D.00001.C001	LEIN001.D.00001	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEIN001.D.00001.C002	LEIN001.D.00001	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEIN001.D.00002.C001	LEIN001.D.00002	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEIN001.D.00002.C002	LEIN001.D.00002	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEIN001.D.00003.C001	LEIN001.D.00003	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEIN001.D.00003.C002	LEIN001.D.00003	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEIN001.D.00004.C001	LEIN001.D.00004	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEIN001.D.00004.C002	LEIN001.D.00004	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEIN001.D.00004.P003	LEIN001.D.00004	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEIN001.D.00004.P004	LEIN001.D.00004	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEIN001.D.00004.P005	LEIN001.D.00004	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEIN001.D.00005.C001	LEIN001.D.00005	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEIN001.D.00005.C002	LEIN001.D.00005	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEIN001.D.00006.C001	LEIN001.D.00006	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEIN001.D.00006.C002	LEIN001.D.00006	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEIN001.D.00006.P003	LEIN001.D.00006	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEIN001.D.00007.C001	LEIN001.D.00007	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEIN001.D.00007.C002	LEIN001.D.00007	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEIN001.D.00007.P003	LEIN001.D.00007	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
LEIN001.D.00008.C001	LEIN001.D.00008	Bacteria;Spirochaetes;Leptospirales;Leptospiraceae;Leptospira
